"purchase_day";"ticket_price";"ticket_title";"ticket_sub_title";"tickets_count";"total_amount";"currency"
"2015-11-22 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"994";"636,16";"EUR"
"2015-11-21 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"2";"28,96";"EUR"
"2015-11-21 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"1";"3,04";"EUR"
"2015-11-21 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2015-11-21 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"4";"1,84";"EUR"
"2015-11-21 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"116";"37,12";"EUR"
"2015-11-21 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2015-11-21 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"8";"46,32";"EUR"
"2015-11-21 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-21 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"1";"2,37";"EUR"
"2015-11-21 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"2";"2,44";"EUR"
"2015-11-21 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"25";"17,50";"EUR"
"2015-11-21 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"4";"0,76";"EUR"
"2015-11-21 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"33";"4,29";"EUR"
"2015-11-21 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"7";"202,72";"EUR"
"2015-11-21 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"2";"52,14";"EUR"
"2015-11-21 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"2";"23,74";"EUR"
"2015-11-21 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2015-11-21 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"2";"6,96";"EUR"
"2015-11-21 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"101";"93,93";"EUR"
"2015-11-21 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"1554";"994,56";"EUR"
"2015-11-20 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2015-11-20 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"18";"8,28";"EUR"
"2015-11-20 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"128";"40,96";"EUR"
"2015-11-20 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2015-11-20 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"12";"69,48";"EUR"
"2015-11-20 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-20 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"1";"2,37";"EUR"
"2015-11-20 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"6";"7,32";"EUR"
"2015-11-20 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"26";"18,20";"EUR"
"2015-11-20 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"15";"2,85";"EUR"
"2015-11-20 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"64";"8,32";"EUR"
"2015-11-20 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"20";"579,20";"EUR"
"2015-11-20 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"5";"130,35";"EUR"
"2015-11-20 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"1";"11,87";"EUR"
"2015-11-20 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"1";"3,48";"EUR"
"2015-11-20 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"155";"144,15";"EUR"
"2015-11-20 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2404";"1538,56";"EUR"
"2015-11-19 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2015-11-19 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"40";"18,40";"EUR"
"2015-11-19 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"157";"50,24";"EUR"
"2015-11-19 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"27";"156,33";"EUR"
"2015-11-19 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-19 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"4";"4,88";"EUR"
"2015-11-19 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"18";"12,60";"EUR"
"2015-11-19 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"9";"1,71";"EUR"
"2015-11-19 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"79";"10,27";"EUR"
"2015-11-19 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"19";"550,24";"EUR"
"2015-11-19 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"5";"130,35";"EUR"
"2015-11-19 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"5";"59,35";"EUR"
"2015-11-19 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"2";"12,16";"EUR"
"2015-11-19 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"6";"20,88";"EUR"
"2015-11-19 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"236";"219,48";"EUR"
"2015-11-19 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2770";"1772,80";"EUR"
"2015-11-18 00:00:00";"10,00";"Pradinuko (365 dienų) bilietas";"Galioja tik I-IV klasių moksleiviams";"1";"10,00";"EUR"
"2015-11-18 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2015-11-18 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2015-11-18 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"14";"6,44";"EUR"
"2015-11-18 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"150";"48,00";"EUR"
"2015-11-18 00:00:00";"34,75";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida";"1";"34,75";"EUR"
"2015-11-18 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"29";"167,91";"EUR"
"2015-11-18 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"3";"15,63";"EUR"
"2015-11-18 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2015-11-18 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"6";"7,32";"EUR"
"2015-11-18 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"31";"21,70";"EUR"
"2015-11-18 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"6";"1,14";"EUR"
"2015-11-18 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"172";"22,36";"EUR"
"2015-11-18 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"24";"695,04";"EUR"
"2015-11-18 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"8";"208,56";"EUR"
"2015-11-18 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"1";"11,87";"EUR"
"2015-11-18 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"2";"12,16";"EUR"
"2015-11-18 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2015-11-18 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"133";"123,69";"EUR"
"2015-11-18 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2573";"1646,72";"EUR"
"2015-11-17 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2015-11-17 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"16";"7,36";"EUR"
"2015-11-17 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"130";"41,60";"EUR"
"2015-11-17 00:00:00";"34,75";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida";"1";"34,75";"EUR"
"2015-11-17 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"26";"150,54";"EUR"
"2015-11-17 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"1";"5,21";"EUR"
"2015-11-17 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"4";"9,48";"EUR"
"2015-11-17 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"3";"3,66";"EUR"
"2015-11-17 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"16";"11,20";"EUR"
"2015-11-17 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"5";"0,95";"EUR"
"2015-11-17 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"15";"1,95";"EUR"
"2015-11-17 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"14";"405,44";"EUR"
"2015-11-17 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"12";"312,84";"EUR"
"2015-11-17 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"2";"23,74";"EUR"
"2015-11-17 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2015-11-17 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"178";"165,54";"EUR"
"2015-11-17 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2940";"1881,60";"EUR"
"2015-11-16 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"2";"28,96";"EUR"
"2015-11-16 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2015-11-16 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"23";"10,58";"EUR"
"2015-11-16 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"224";"71,68";"EUR"
"2015-11-16 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"43";"248,97";"EUR"
"2015-11-16 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"8";"41,68";"EUR"
"2015-11-16 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2015-11-16 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"6";"7,32";"EUR"
"2015-11-16 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"22";"15,40";"EUR"
"2015-11-16 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"12";"2,28";"EUR"
"2015-11-16 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"51";"6,63";"EUR"
"2015-11-16 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"31";"897,76";"EUR"
"2015-11-16 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"14";"364,98";"EUR"
"2015-11-16 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"7";"83,09";"EUR"
"2015-11-16 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"3";"18,24";"EUR"
"2015-11-16 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2015-11-16 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"187";"173,91";"EUR"
"2015-11-16 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"3624";"2319,36";"EUR"
"2015-11-15 00:00:00";"2,90";"12 mėn. (365 d.) bilietas";"Galioja tik miesto Tarybos sprendime numatytiems asmenims*";"1";"2,90";"EUR"
"2015-11-15 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2015-11-15 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2015-11-15 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"1";"0,46";"EUR"
"2015-11-15 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"72";"23,04";"EUR"
"2015-11-15 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"23";"133,17";"EUR"
"2015-11-15 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2015-11-15 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"4";"4,88";"EUR"
"2015-11-15 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"22";"15,40";"EUR"
"2015-11-15 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"5";"0,95";"EUR"
"2015-11-15 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"19";"2,47";"EUR"
"2015-11-15 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"20";"579,20";"EUR"
"2015-11-15 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"4";"104,28";"EUR"
"2015-11-15 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"3";"35,61";"EUR"
"2015-11-15 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"67";"62,31";"EUR"
"2015-11-15 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"1128";"721,92";"EUR"
"2015-11-14 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2015-11-14 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"12";"5,52";"EUR"
"2015-11-14 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"137";"43,84";"EUR"
"2015-11-14 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2015-11-14 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"13";"75,27";"EUR"
"2015-11-14 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-14 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"1";"2,37";"EUR"
"2015-11-14 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"2";"2,44";"EUR"
"2015-11-14 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"9";"6,30";"EUR"
"2015-11-14 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"8";"1,52";"EUR"
"2015-11-14 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"38";"4,94";"EUR"
"2015-11-14 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"10";"289,60";"EUR"
"2015-11-14 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"1";"11,87";"EUR"
"2015-11-14 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2015-11-14 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2015-11-14 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"85";"79,05";"EUR"
"2015-11-14 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"1508";"965,12";"EUR"
"2015-11-13 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2015-11-13 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"1";"3,04";"EUR"
"2015-11-13 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"16";"7,36";"EUR"
"2015-11-13 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"200";"64,00";"EUR"
"2015-11-13 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2015-11-13 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"31";"179,49";"EUR"
"2015-11-13 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-13 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2015-11-13 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"8";"9,76";"EUR"
"2015-11-13 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"18";"12,60";"EUR"
"2015-11-13 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"7";"1,33";"EUR"
"2015-11-13 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"53";"6,89";"EUR"
"2015-11-13 00:00:00";"78,20";"3 mėnesių";"3 mėn. (90 d.) bilietas, tik darbo d.";"1";"78,20";"EUR"
"2015-11-13 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"21";"608,16";"EUR"
"2015-11-13 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"3";"78,21";"EUR"
"2015-11-13 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"2";"23,74";"EUR"
"2015-11-13 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2015-11-13 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"174";"161,82";"EUR"
"2015-11-13 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2716";"1738,24";"EUR"
"2015-11-12 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2015-11-12 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2015-11-12 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"7";"3,22";"EUR"
"2015-11-12 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"176";"56,32";"EUR"
"2015-11-12 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2015-11-12 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"34";"196,86";"EUR"
"2015-11-12 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-12 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"3";"7,11";"EUR"
"2015-11-12 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"2";"2,44";"EUR"
"2015-11-12 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"16";"11,20";"EUR"
"2015-11-12 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"16";"3,04";"EUR"
"2015-11-12 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"80";"10,40";"EUR"
"2015-11-12 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"26";"752,96";"EUR"
"2015-11-12 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"5";"130,35";"EUR"
"2015-11-12 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"1";"11,87";"EUR"
"2015-11-12 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2015-11-12 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"4";"13,92";"EUR"
"2015-11-12 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"163";"151,59";"EUR"
"2015-11-12 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2507";"1604,48";"EUR"
"2015-11-11 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2015-11-11 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2015-11-11 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"18";"8,28";"EUR"
"2015-11-11 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"138";"44,16";"EUR"
"2015-11-11 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"31";"179,49";"EUR"
"2015-11-11 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2015-11-11 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"1";"2,37";"EUR"
"2015-11-11 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"2";"2,44";"EUR"
"2015-11-11 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"19";"13,30";"EUR"
"2015-11-11 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"3";"0,57";"EUR"
"2015-11-11 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"71";"9,23";"EUR"
"2015-11-11 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"32";"926,72";"EUR"
"2015-11-11 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"4";"104,28";"EUR"
"2015-11-11 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"3";"35,61";"EUR"
"2015-11-11 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"7";"42,56";"EUR"
"2015-11-11 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"3";"10,44";"EUR"
"2015-11-11 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"194";"180,42";"EUR"
"2015-11-11 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2947";"1886,08";"EUR"
"2015-11-10 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"13";"5,98";"EUR"
"2015-11-10 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"159";"50,88";"EUR"
"2015-11-10 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2015-11-10 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"32";"185,28";"EUR"
"2015-11-10 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"4";"20,84";"EUR"
"2015-11-10 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2015-11-10 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"2";"2,44";"EUR"
"2015-11-10 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"19";"13,30";"EUR"
"2015-11-10 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"10";"1,90";"EUR"
"2015-11-10 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"53";"6,89";"EUR"
"2015-11-10 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"26";"752,96";"EUR"
"2015-11-10 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"3";"78,21";"EUR"
"2015-11-10 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"3";"35,61";"EUR"
"2015-11-10 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"1";"3,48";"EUR"
"2015-11-10 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"181";"168,33";"EUR"
"2015-11-10 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2910";"1862,40";"EUR"
"2015-11-09 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"3";"43,44";"EUR"
"2015-11-09 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2015-11-09 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"21";"9,66";"EUR"
